Species	Status	min_age	max_age
Emballonuridae	extinct	20.43	30.8
Mormoopidae	extinct	20.43	30.8
Vespertilionidae	extinct	20.43	30.8
Palaeogale_minuta	extinct	20.43	30.8
Acheronictis_webbi	extinct	20.43	30.8
Arikarictis_chapini	extinct	20.43	30.8
Enhydrocyon_pahinsintewakpa	extinct	20.43	30.8
Osbornodon_wangi	extinct	20.43	30.8
Phlaocyon_taylori	extinct	20.43	30.8
Archaeocyon_leptodus	extinct	20.43	30.8
Pogonodon	extinct	20.43	30.8
Pogonodon_brachyops	extinct	20.43	30.8
Cynodesmus_thooides	extinct	20.43	30.8
Cynodesmus_thooides	extinct	26.3	30.8
Phlaocyon_taylori	extinct	24.8	30.8
Proscalops	extinct	20.43	30.8
Proscalops_secundus	extinct	20.43	30.8
Hesperocyon	extinct	20.43	30.8
Paraenhydrocyon_josephi	extinct	20.43	30.8
Caedocyon_tedfordi	extinct	20.43	30.8
Proscalops_tertius	extinct	26.3	30.8
Palaeogale_dorothiae	extinct	26.3	30.8
Domnina_dakotensis	extinct	26.3	30.8
Proscalops_tertius	extinct	26.3	30.8
Mesocyon_coryphaeus	extinct	20.43	30.8
Canidae	extinct	20.43	30.8
Nimravus	extinct	20.43	30.8
Micropternodus_morgani	extinct	20.43	30.8
Dinaelurus_crassus	extinct	20.43	30.8
Pogonodon_platycopis	extinct	20.43	30.8
Dinictis_cyclops	extinct	20.43	30.8
Pogonodon_brachyops	extinct	20.43	30.8
Leptocyon_mollis	extinct	20.43	30.8
Osbornodon_sesnoni	extinct	20.43	30.8
Paraenhydrocyon_josephi	extinct	20.43	30.8
Mesocyon_coryphaeus	extinct	20.43	30.8
Mesocyon_brachyops	extinct	20.43	30.8
Cynarctoides_lemur	extinct	20.43	30.8
Phlaocyon_latidens	extinct	20.43	30.8
Cormocyon_copei	extinct	20.43	30.8
Rhizocyon_oregonensis	extinct	20.43	30.8
Enhydrocyon_stenocephalus	extinct	20.43	30.8
Cynodesmus_thooides	extinct	20.43	30.8
Temnocyon_typicus	extinct	20.43	30.8
Enhydrocyon	extinct	20.43	30.8
Enhydrocyon	extinct	20.43	30.8
Domnina_greeni	extinct	20.43	30.8
Otarocyon_cooki	extinct	20.43	30.8
Cynarctoides_lemur	extinct	20.43	30.8
Borophaginae	extinct	20.43	24.8
Cynarctoides_roii	extinct	20.43	30.8
Archaeocyon_leptodus	extinct	20.43	30.8
Proscalops_secundus	extinct	24.8	26.3
Nimravidae	extinct	24.8	26.3
Canidae	extinct	24.8	26.3
Mustelidae	extinct	24.8	26.3
Pogonodon_brachyops	extinct	20.43	30.8
Hoplophoneus_cerebralis	extinct	20.43	30.8
Mesocyon_brachyops	extinct	20.43	30.8
Temnocyon_subferox	extinct	20.43	30.8
Archaeocyon_pavidus	extinct	20.43	30.8
Oligobunis	extinct	20.43	30.8
Daphoenodon	extinct	20.43	30.8
Philotrox_condoni	extinct	20.43	30.8
Enhydrocyon_pahinsintewakpa	extinct	20.43	30.8
Ectopocynus_antiquus	extinct	20.43	30.8
Ectopocynus_intermedius	extinct	20.43	30.8
Archaeocyon_leptodus	extinct	20.43	30.8
Otarocyon_cooki	extinct	20.43	30.8
Phlaocyon_minor	extinct	20.43	30.8
Ursavus	extinct	20.43	30.8
Proscalops_tertius	extinct	26.3	30.8
Paraenhydrocyon_josephi	extinct	20.43	30.8
Pogonodon_brachyops	extinct	20.43	30.8
Mesocyon_brachyops	extinct	20.43	30.8
Cormocyon_copei	extinct	20.43	30.8
Rhizocyon_oregonensis	extinct	20.43	30.8
Canidae	extinct	20.43	30.8
Domnina	extinct	20.43	30.8
Pseudotrimylus	extinct	20.43	30.8
Cynodesmus_thooides	extinct	20.43	30.8
Canidae	extinct	20.43	30.8
Mustelidae	extinct	20.43	30.8
Canidae	extinct	20.43	30.8
Proscalops	extinct	20.43	30.8
Canidae	extinct	20.43	30.8
Felidae	extinct	20.43	30.8
Proscalops_tertius	extinct	26.3	30.8
Canidae	extinct	24.8	26.3
Enhydrocyon_crassidens	extinct	24.8	26.3
Mammacyon	extinct	24.8	26.3
Enhydrocyon_pahinsintewakpa	extinct	24.8	26.3
Proscalops	extinct	24.8	26.3
Canidae	extinct	24.8	26.3
Proscalops_secundus	extinct	24.8	26.3
Mustelavus	extinct	24.8	26.3
Pseudotrimylus	extinct	24.8	26.3
Proscalops_secundus	extinct	24.8	26.3
Promartes_olcotti	extinct	24.8	26.3
Enhydrocyon_pahinsintewakpa	extinct	24.8	26.3
Carnivora	extinct	24.8	26.3
Delotrochanter_petersoni	extinct	24.8	26.3
Mammacyon	extinct	24.8	26.3
Promartes_darbyi	extinct	24.8	26.3
Proscalops_tertius	extinct	26.3	30.8
Proscalops_tertius	extinct	20.43	30.8
Archaeocyon_leptodus	extinct	20.43	30.8
Otarocyon_cooki	extinct	20.43	30.8
Archaeocyon_leptodus	extinct	20.43	30.8
Cynodesmus_thooides	extinct	20.43	30.8
Procyonidae	extinct	20.43	30.8
Domnina	extinct	20.43	30.8
Proscalops_tertius	extinct	26.3	30.8
Philotrox_condoni	extinct	26.3	30.8
Proscalops_tertius	extinct	26.3	30.8
Proscalops_tertius	extinct	26.3	30.8
Cynodesmus_martini	extinct	20.43	30.8
Sunkahetanka_geringensis	extinct	20.43	30.8
Archaeocyon_leptodus	extinct	20.43	30.8
Canidae	extinct	20.43	30.8
Palaeogale_dorothiae	extinct	20.43	30.8
Archaeocyon_leptodus	extinct	20.43	30.8
Pogonodon	extinct	20.43	30.8
Mesocyon_brachyops	extinct	20.43	30.8
Cormocyon_copei	extinct	20.43	30.8
Daphoenus	extinct	20.43	30.8
Archaeocyon_leptodus	extinct	20.43	30.8
Sunkahetanka_geringensis	extinct	20.43	30.8
Domnina	extinct	20.43	30.8
Hoplophoneus_cerebralis	extinct	20.43	30.8
Archaeocyon_leptodus	extinct	26.3	30.8
Mammacyon	extinct	26.3	30.8
Cormocyon	extinct	26.3	30.8
Philotrox_condoni	extinct	26.3	30.8
Proscalops_evelynae	extinct	26.3	30.8
Philotrox_condoni	extinct	26.3	30.8
Proscalops_evelynae	extinct	26.3	30.8
Cynarctoides_roii	extinct	26.3	30.8
Cynarctoides_roii	extinct	26.3	30.8
Archaeocyon_leptodus	extinct	26.3	30.8
Archaeocyon_leptodus	extinct	26.3	30.8
Proscalops_evelynae	extinct	26.3	30.8
Cynarctoides_roii	extinct	26.3	30.8
Archaeocyon_leptodus	extinct	26.3	30.8
Mesocyon_temnodon	extinct	26.3	30.8
Hesperocyoninae	extinct	26.3	30.8
Cynodesmus_thooides	extinct	26.3	30.8
Palaeogale	extinct	26.3	30.8
Proscalops_evelynae	extinct	26.3	30.8
Cynarctoides_roii	extinct	26.3	30.8
Archaeocyon_leptodus	extinct	26.3	30.8
Palaeogale_dorothiae	extinct	26.3	30.8
Cynarctoides_roii	extinct	26.3	30.8
Archaeocyon_leptodus	extinct	26.3	30.8
Mesocyon_temnodon	extinct	26.3	30.8
Sunkahetanka_geringensis	extinct	26.3	30.8
Proscalops	extinct	26.3	30.8
Domnina_dakotensis	extinct	26.3	30.8
Proscalops_evelynae	extinct	26.3	30.8
Archaeocyon_leptodus	extinct	26.3	30.8
Cynarctoides_lemur	extinct	26.3	30.8
Otarocyon_cooki	extinct	26.3	30.8
Mesocyon_temnodon	extinct	26.3	30.8
Philotrox_condoni	extinct	26.3	30.8
Paradaphoenus_tooheyi	extinct	26.3	30.8
Palaeogale_dorothiae	extinct	26.3	30.8
Proscalops_evelynae	extinct	26.3	30.8
Cynarctoides_roii	extinct	26.3	30.8
Archaeocyon_leptodus	extinct	26.3	30.8
Sunkahetanka_geringensis	extinct	26.3	30.8
Enhydrocyon_pahinsintewakpa	extinct	26.3	30.8
Palaeogale_dorothiae	extinct	26.3	30.8
Pogonodon_brachyops	extinct	26.3	30.8
Archaeocyon_leptodus	extinct	26.3	30.8
Enhydrocyon_pahinsintewakpa	extinct	26.3	30.8
Proscalops_evelynae	extinct	26.3	30.8
Enhydrocyon_crassidens	extinct	26.3	30.8
Proscalops_evelynae	extinct	26.3	30.8
Leptocyon_douglassi	extinct	26.3	30.8
Otarocyon_cooki	extinct	26.3	30.8
Cynarctoides_lemur	extinct	26.3	30.8
Mesocyon_temnodon	extinct	26.3	30.8
Sunkahetanka_geringensis	extinct	26.3	30.8
Philotrox_condoni	extinct	26.3	30.8
Proscalops	extinct	26.3	30.8
Mesocyon_temnodon	extinct	26.3	30.8
Cynarctoides_roii	extinct	26.3	30.8
Archaeocyon_leptodus	extinct	26.3	30.8
Philotrox_condoni	extinct	26.3	30.8
Palaeogale_dorothiae	extinct	26.3	30.8
Pogonodon_eileenae	extinct	26.3	30.8
Hoplophoneus_cerebralis	extinct	26.3	30.8
Proscalops	extinct	26.3	30.8
Palaeogale_dorothiae	extinct	26.3	30.8
Pogonodon_brachyops	extinct	26.3	30.8
Archaeocyon_leptodus	extinct	26.3	30.8
Proscalops_evelynae	extinct	26.3	30.8
Archaeocyon_leptodus	extinct	26.3	30.8
Pseudotrimylus	extinct	26.3	30.8
Hoplophoneus_cerebralis	extinct	26.3	30.8
Cynarctoides_roii	extinct	26.3	30.8
Archaeocyon_pavidus	extinct	26.3	30.8
Palaeogale_sanguinarius	extinct	20.43	30.8
Enhydrocyon_pahinsintewakpa	extinct	20.43	30.8
Paraenhydrocyon_josephi	extinct	20.43	30.8
Proscalops_intermedius	extinct	20.43	30.8
Domnina	extinct	20.43	30.8
Proscalops	extinct	20.43	30.8
Canidae	extinct	20.43	30.8
Daphoenus_ruber	extinct	20.43	30.8
Mesocyon_temnodon	extinct	20.43	30.8
Paraenhydrocyon_josephi	extinct	20.43	30.8
Mesocyon_temnodon	extinct	20.43	24.8
Enhydrocyon_pahinsintewakpa	extinct	20.43	24.8
Hoplophoneus_cerebralis	extinct	26.3	30.8
Domnina_dakotensis	extinct	20.43	30.8
Oligomyotis	extinct	26.3	30.8
Carnivora	extinct	26.3	30.8
Enhydrocyon	extinct	20.43	30.8
Caninae	extinct	24.8	26.3
Enhydrocyon_pahinsintewakpa	extinct	24.8	26.3
Phlaocyon_minor	extinct	24.8	26.3
Archaeocyon_leptodus	extinct	20.43	30.8
Vespertilionidae	extinct	24.8	30.8
Soricidae	extinct	24.8	30.8
Canidae	extinct	24.8	30.8
Archaeocyon_leptodus	extinct	20.43	30.8
Archaeocyon_leptodus	extinct	20.43	30.8
Procyonidae	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Ysengrinia_americana	extinct	20.43	24.8
Cynelos	extinct	20.43	24.8
Cephalogale	extinct	20.43	24.8
Phlaocyon_annectens	extinct	20.43	24.8
Megalictis_ferox	extinct	20.43	24.8
Daphoenodon_superbus	extinct	20.43	24.8
Enhydrocyon_crassidens	extinct	20.43	24.8
Temnocyon_percussor	extinct	20.43	24.8
Phlaocyon_annectens	extinct	20.43	24.8
Cynarctoides_acridens	extinct	20.43	24.8
Daphoenodon_superbus	extinct	20.43	24.8
Ysengrinia_americana	extinct	20.43	24.8
Cynelos	extinct	20.43	24.8
Promartes_lepidus	extinct	20.43	24.8
Phlaocyon_minor	extinct	20.43	24.8
Promartes_lepidus	extinct	20.43	24.8
Megalictis_ferox	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Promartes_lepidus	extinct	20.43	24.8
Megalictis_ferox	extinct	20.43	24.8
Phlaocyon_minor	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Promartes_lepidus	extinct	20.43	24.8
Promartes_lepidus	extinct	20.43	24.8
Daphoenodon_notionastes	extinct	20.43	24.8
Daphoenodon_notionastes	extinct	20.43	24.8
Phlaocyon_achoros	extinct	20.43	24.8
Cynarctoides_lemur	extinct	20.43	24.8
Cormocyon_copei	extinct	20.43	24.8
Mustelidae	extinct	20.43	24.8
Nimravidae	extinct	20.43	24.8
Megalictis	extinct	20.43	24.8
Phlaocyon_annectens	extinct	20.43	24.8
Phlaocyon_annectens	extinct	20.43	24.8
Phlaocyon_annectens	extinct	20.43	24.8
Phlaocyon_annectens	extinct	20.43	24.8
Paraenhydrocyon_wallovianus	extinct	20.43	24.8
Phlaocyon_annectens	extinct	20.43	24.8
Cynarctoides_luskensis	extinct	20.43	24.8
Daphoenodon_falkenbachi	extinct	20.43	24.8
Cormocyon_haydeni	extinct	20.43	24.8
Cynarctoides_luskensis	extinct	20.43	24.8
Cynarctoides_acridens	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Daphoenodon_falkenbachi	extinct	20.43	24.8
Daphoenodon_notionastes	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Paraenhydrocyon_wallovianus	extinct	20.43	24.8
Temnocyon_macrogenys	extinct	20.43	24.8
Phlaocyon_minor	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Ysengrinia_americana	extinct	20.43	24.8
Daphoenodon	extinct	20.43	24.8
Megalictis_ferox	extinct	20.43	24.8
Borophaginae	extinct	20.43	24.8
Osbornodon_brachypus	extinct	20.43	24.8
Cynarctoides_luskensis	extinct	20.43	24.8
Phlaocyon_minor	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Megalictis_ferox	extinct	20.43	24.8
Enhydrocyon_crassidens	extinct	20.43	24.8
Paraenhydrocyon_wallovianus	extinct	20.43	24.8
Paraenhydrocyon_josephi	extinct	20.43	24.8
Cormocyon_haydeni	extinct	20.43	24.8
Mammacyon_ferocior	extinct	20.43	24.8
Zodiolestes	extinct	20.43	24.8
Megalictis_ferox	extinct	20.43	24.8
Ysengrinia_americana	extinct	20.43	30.8
Desmocyon_thomsoni	extinct	20.43	30.8
Mustelidae	extinct	20.43	30.8
Megalictis	extinct	20.43	24.8
Daphoenodon	extinct	20.43	30.8
Promartes	extinct	20.43	30.8
Enhydrocyon_basilatus	extinct	20.43	24.8
Proscalops_secundus	extinct	20.43	24.8
Phlaocyon	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Ysengrinia_americana	extinct	20.43	24.8
Daphoenodon	extinct	20.43	24.8
Cynelos	extinct	20.43	24.8
Cynarctoides_acridens	extinct	20.43	24.8
Borophaginae	extinct	20.43	24.8
Megalictis_ferox	extinct	20.43	24.8
Paraenhydrocyon_josephi	extinct	20.43	24.8
Paraenhydrocyon_robustus	extinct	20.43	24.8
Enhydrocyon_crassidens	extinct	20.43	24.8
Enhydrocyon_crassidens	extinct	20.43	24.8
Paraenhydrocyon_wallovianus	extinct	20.43	24.8
Paraenhydrocyon_josephi	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Proscalops_secundus	extinct	20.43	24.8
Domnina	extinct	20.43	24.8
Phlaocyon	extinct	20.43	24.8
Cormocyon_haydeni	extinct	20.43	24.8
Leptocyon	extinct	20.43	24.8
Zodiolestes	extinct	20.43	24.8
Oligobunis	extinct	20.43	24.8
Promartes	extinct	20.43	24.8
Hesperocyoninae	extinct	20.43	24.8
Daphoenodon	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Phlaocyon_multicuspus	extinct	20.43	24.8
Promartes_lepidus	extinct	20.43	30.8
Promartes_olcotti	extinct	20.43	24.8
Megalictis_ferox	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Paraenhydrocyon_wallovianus	extinct	20.43	24.8
Phlaocyon_minor	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Daphoenodon_skinneri	extinct	20.43	24.8
Phlaocyon_minor	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Canidae	extinct	20.43	24.8
Vespertilionidae	extinct	20.43	24.8
Mammacyon_obtusidens	extinct	20.43	24.8
Leptocyon	extinct	20.43	24.8
Phlaocyon_leucosteus	extinct	20.43	24.8
Megalictis_frazieri	extinct	20.43	24.8
Palaeogale_minuta	extinct	20.43	24.8
Arikarictis_chapini	extinct	20.43	24.8
Daphoenodon	extinct	20.43	24.8
Phlaocyon_minor	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Cephalogale	extinct	20.43	24.8
Megalictis_ferox	extinct	20.43	24.8
Megalictis_ferox	extinct	20.43	24.8
Phlaocyon_leucosteus	extinct	20.43	24.8
Cynarctoides_acridens	extinct	20.43	24.8
Promartes_lepidus	extinct	20.43	24.8
Daphoenodon_(Borocyon)_neomexicanus	extinct	20.43	24.8
Cephalogale	extinct	20.43	24.8
Delotrochanter_oryktes	extinct	20.43	24.8
Paraenhydrocyon_wallovianus	extinct	20.43	24.8
Temnocyon_percussor	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Cynarctoides_acridens	extinct	20.43	24.8
Phlaocyon_minor	extinct	20.43	24.8
Leptocyon_gregorii	extinct	20.43	24.8
Palaeogale	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Desmocyon_thomsoni	extinct	20.43	24.8
Ysengrinia_americana	extinct	20.43	24.8
Promartes_vantasselensis	extinct	20.43	24.8
Daphoenodon_superbus	extinct	20.43	24.8
Megalictis_petersoni	extinct	20.43	24.8
Cynarctoides_harlowi	extinct	20.43	24.8
Phlaocyon_minor	extinct	20.43	24.8
Phlaocyon_annectens	extinct	20.43	24.8
Ysengrinia	extinct	20.43	24.8
Daphoenodon_(Borocyon)_robustum	extinct	20.43	24.8
Soricidae	extinct	20.43	30.8
Chiroptera	extinct	23.03	28.1
Promartes_olcotti	extinct	20.43	24.8
Zodiolestes_daimonelixensis	extinct	20.43	24.8
Metatomarctus_canavus	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Palaeogale_minuta	extinct	15.97	20.43
Daphoenodon_(Borocyon)_niobrarensis	extinct	15.97	20.43
Ectopocynus_simplicidens	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Phlaocyon_leucosteus	extinct	15.97	20.43
Phlaocyon_mariae	extinct	15.97	20.43
Desmocyon_matthewi	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Paracynarctus_kelloggi	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Phlaocyon_marslandensis	extinct	15.97	20.43
Plesiosorex_coloradensis	extinct	15.97	20.43
Mesoscalops	extinct	15.97	20.43
Wilsonosorex	extinct	15.97	20.43
Limnoecus_compressus	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Paracynarctus_sinclairi	extinct	15.97	20.43
Tomarctus_hippophaga	extinct	15.97	20.43
Tomarctus_brevirostris	extinct	15.97	20.43
Pliocyon	extinct	15.97	20.43
Amphicyon_ingens	extinct	15.97	20.43
Osbornodon_iamonensis	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Desmocyon_thomsoni	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Cephalogale	extinct	15.97	20.43
Cynelos	extinct	15.97	20.43
Amphicyonidae	extinct	15.97	20.43
Daphoenodon	extinct	15.97	20.43
Phlaocyon_leucosteus	extinct	15.97	20.43
Borophaginae	extinct	15.97	20.43
Amphicyonidae	extinct	15.97	20.43
Cephalogale	extinct	15.97	20.43
Phlaocyon_marslandensis	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Cephalogale	extinct	15.97	20.43
Adeloblarina	extinct	15.97	20.43
Myotis	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Ectopocynus_simplicidens	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Phlaocyon_leucosteus	extinct	15.97	20.43
Desmocyon_matthewi	extinct	15.97	20.43
Mesoscalops_scopelotemos	extinct	15.97	20.43
Carnivora	extinct	15.97	20.43
Tomarctus_brevirostris	extinct	15.97	20.43
Desmocyon_thomsoni	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Osbornodon_iamonensis	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Edaphocyon_lautus	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Leptocyon_vulpinus	extinct	15.97	20.43
Daphoenodon_(Borocyon)_robustum	extinct	15.97	20.43
Amphicyon_galushai	extinct	15.97	20.43
Desmocyon_thomsoni	extinct	15.97	20.43
Tomarctus_hippophaga	extinct	15.97	20.43
Tomarctus_brevirostris	extinct	15.97	20.43
Microtomarctus_conferta	extinct	15.97	20.43
Tomarctus_hippophaga	extinct	15.97	20.43
Tomarctus_brevirostris	extinct	15.97	20.43
Cynelos_sinapius	extinct	15.97	20.43
Pliocyon_medius	extinct	15.97	20.43
Mionictis_incertus	extinct	15.97	20.43
Osbornodon_fricki	extinct	13.6	15.97
Leptocyon_leidyi	extinct	13.6	15.97
Euoplocyon_brachygnathus	extinct	13.6	15.97
Psalidocyon_marianae	extinct	13.6	15.97
Microtomarctus_conferta	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Tomarctus_brevirostris	extinct	13.6	15.97
Cynelos	extinct	13.6	15.97
Pliocyon	extinct	13.6	15.97
Amphicyon	extinct	13.6	15.97
Felidae	extinct	13.6	15.97
Cynarctoides_acridens	extinct	15.97	20.43
Desmocyon_matthewi	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Microtomarctus_conferta	extinct	15.97	20.43
Tomarctus_brevirostris	extinct	15.97	20.43
Aelurodon_asthenostylus	extinct	15.97	20.43
Cynelos	extinct	15.97	20.43
Tomarctus_hippophaga	extinct	15.97	20.43
Canidae	extinct	15.97	20.43
Tomarctus_hippophaga	extinct	15.97	20.43
Microtomarctus_conferta	extinct	15.97	20.43
Cynelos_sinapius	extinct	15.97	20.43
Leptarctus_oregonensis	extinct	15.97	20.43
Mionictis_elegans	extinct	15.97	20.43
Plesiosorex_coloradensis	extinct	15.97	20.43
Pseudotrimylus_dakotensis	extinct	15.97	20.43
Wilsonosorex_bateslandensis	extinct	15.97	20.43
Mesoscalops	extinct	15.97	20.43
Canidae	extinct	15.97	20.43
Ursavus	extinct	15.97	20.43
Amphicyonidae	extinct	15.97	20.43
Palaeogale_sectoria	extinct	15.97	20.43
Promartes_lepidus	extinct	15.97	20.43
Melinae	extinct	15.97	20.43
Mesoscalops	extinct	15.97	20.43
Limnoecus	extinct	15.97	20.43
Mesoscalops	extinct	15.97	20.43
Cynelos	extinct	15.97	20.43
Osbornodon_fricki	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Felidae	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Tomarctus_hippophaga	extinct	15.97	20.43
Amphicyon	extinct	15.97	20.43
Osbornodon_fricki	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Amphicyon	extinct	15.97	20.43
Cephalogale	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Desmocyon_thomsoni	extinct	15.97	20.43
Daphoenus_socialis	extinct	15.97	20.43
Paradaphoenus	extinct	15.97	20.43
Daphoenodon	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Desmocyon_matthewi	extinct	15.97	20.43
Desmocyon_matthewi	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Phlaocyon_marslandensis	extinct	15.97	20.43
Desmocyon_matthewi	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Daphoenodon_(Borocyon)_robustum	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Cynarctoides_emryi	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Daphoenodon_(Borocyon)_robustum	extinct	15.97	20.43
Amphicyon_galushai	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Daphoenodon	extinct	15.97	20.43
Amphicyon_galushai	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Cephalogale	extinct	15.97	20.43
Daphoenodon_(Borocyon)_robustum	extinct	15.97	20.43
Daphoenodon_(Borocyon)_robustum	extinct	15.97	20.43
Phlaocyon_marslandensis	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Phlaocyon_marslandensis	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Osbornodon_fricki	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Cynelos	extinct	15.97	20.43
Daphoenodon_(Borocyon)_niobrarensis	extinct	15.97	20.43
Amphicyon	extinct	15.97	20.43
Osbornodon_fricki	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Paracynarctus_sinclairi	extinct	15.97	20.43
Euoplocyon_brachygnathus	extinct	15.97	20.43
Psalidocyon_marianae	extinct	15.97	20.43
Microtomarctus_conferta	extinct	15.97	20.43
Tomarctus_hippophaga	extinct	15.97	20.43
Tomarctus_brevirostris	extinct	15.97	20.43
Pliocyon	extinct	15.97	20.43
Amphicyon	extinct	15.97	20.43
Tomarctus_hippophaga	extinct	15.97	20.43
Tomarctus_brevirostris	extinct	15.97	20.43
Osbornodon_fricki	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Cynelos	extinct	15.97	20.43
Pliocyon	extinct	15.97	20.43
Amphicyon	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Daphoenodon_(Borocyon)_robustum	extinct	15.97	20.43
Amphicyon_galushai	extinct	15.97	20.43
Phlaocyon_leucosteus	extinct	15.97	20.43
Plesiosorex_coloradensis	extinct	15.97	20.43
Plesiosorex	extinct	15.97	20.43
Pseudotrimylus_roperi	extinct	15.97	20.43
Wilsonosorex_conulatus	extinct	15.97	20.43
Angustidens_vireti	extinct	15.97	20.43
Limnoecus_compressus	extinct	15.97	20.43
Proscalops_secundus	extinct	15.97	20.43
Proscalops	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Protomarctus_optatus	extinct	15.97	20.43
Amphicyoninae	extinct	15.97	20.43
Bassariscus_antiquus	extinct	15.97	20.43
Leptocyon_leidyi	extinct	15.97	20.43
Cynarctoides_acridens	extinct	15.97	20.43
Tomarctus_hippophaga	extinct	15.97	20.43
Amphicyon	extinct	15.97	20.43
Osbornodon_fricki	extinct	15.97	20.43
Paracynarctus_sinclairi	extinct	15.97	20.43
Microtomarctus_conferta	extinct	15.97	20.43
Tomarctus_brevirostris	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Tomarctus_hippophaga	extinct	15.97	20.43
Cynarctoides_acridens	extinct	13.6	15.97
Paracynarctus_sinclairi	extinct	13.6	15.97
Tomarctus_hippophaga	extinct	13.6	15.97
Pliocyon	extinct	13.6	15.97
Arctonasua_minima	extinct	13.6	15.97
Probassariscus_matthewi	extinct	13.6	15.97
Cynarctoides_acridens	extinct	15.97	20.43
Metatomarctus_canavus	extinct	15.97	20.43
Tomarctus_hippophaga	extinct	15.97	20.43
Osbornodon_fricki	extinct	15.97	20.43
Mionictis_letifer	extinct	15.97	20.43
Brachypsalis_obliquidens	extinct	15.97	20.43
Plionictis_ogygia	extinct	15.97	20.43
